fill_rate,final_pnl,latency_seconds,max_abs_inventory,max_drawdown,mean_abs_inventory,seed,strategy,volatility_ticks
0.17,0.5100000000238651,0.3,7.0,0.2649999999994179,2.3134328358208953,1.0,naive_symmetric,2.0
0.135,0.25000000002910383,0.3,3.0,0.10500000001047738,0.736318407960199,1.0,inventory_skew,2.0
0.065,0.209999999977299,0.3,2.0,0.14500000001862645,0.6567164179104478,1.0,avellaneda_stoikov,2.0
0.12,0.33000000001629815,0.3,3.0,0.09000000001105946,0.7064676616915423,1.0,microstructure_adaptive,2.0
0.14,0.1299999999901047,0.3,4.0,0.28500000000349246,2.2935323383084576,2.0,naive_symmetric,2.0
0.13,0.3299999999871943,0.3,3.0,0.1849999999976717,1.3532338308457712,2.0,inventory_skew,2.0
0.065,0.14999999997962732,0.3,3.0,0.08999999999650754,0.9552238805970149,2.0,avellaneda_stoikov,2.0
0.12,0.3999999999796273,0.3,3.0,0.1849999999976717,1.318407960199005,2.0,microstructure_adaptive,2.0
0.17,0.3999999999796273,0.3,4.0,0.10500000001047738,1.4776119402985075,3.0,naive_symmetric,2.0
0.165,0.5199999999895226,0.3,3.0,0.08500000000640284,1.2686567164179106,3.0,inventory_skew,2.0
0.07,0.3999999999796273,0.3,2.0,0.059999999997671694,1.0597014925373134,3.0,avellaneda_stoikov,2.0
0.14,0.42999999997846317,0.3,4.0,0.11999999999534339,1.592039800995025,3.0,microstructure_adaptive,2.0
0.165,0.04999999998835847,0.3,9.0,0.3899999999994179,4.825870646766169,4.0,naive_symmetric,2.0
0.125,0.2599999999947613,0.3,4.0,0.14499999998952262,1.8507462686567164,4.0,inventory_skew,2.0
0.065,0.28999999999359716,0.3,2.0,0.04000000000814907,0.6119402985074627,4.0,avellaneda_stoikov,2.0
0.1,0.2599999999947613,0.3,4.0,0.14499999998952262,1.691542288557214,4.0,microstructure_adaptive,2.0
0.135,-0.28000000001338776,0.3,10.0,0.5399999999935972,5.477611940298507,5.0,naive_symmetric,2.0
0.115,0.13000000003376044,0.3,5.0,0.11999999999534339,2.1393034825870645,5.0,inventory_skew,2.0
0.05,0.2400000000052387,0.3,2.0,0.0650000000023283,0.4228855721393035,5.0,avellaneda_stoikov,2.0
0.11,0.020000000047730282,0.3,6.0,0.17999999999301508,3.0398009950248754,5.0,microstructure_adaptive,2.0
0.14,-0.5199999999749707,0.3,6.0,0.6449999999749707,4.034825870646766,6.0,naive_symmetric,2.0
0.12,-0.029999999998835847,0.3,4.0,0.2600000000093132,1.2189054726368158,6.0,inventory_skew,2.0
0.05,-0.15999999998894054,0.3,3.0,0.27999999999883585,1.6517412935323383,6.0,avellaneda_stoikov,2.0
0.11,-0.1800000000221189,0.3,5.0,0.39500000001862645,1.507462686567164,6.0,microstructure_adaptive,2.0
0.14,0.3399999999819556,0.3,2.0,0.07999999998719431,0.7014925373134329,7.0,naive_symmetric,2.0
0.13,0.3799999999901047,0.3,2.0,0.069999999992433,0.7960199004975125,7.0,inventory_skew,2.0
0.055,0.27000000000407454,0.3,3.0,0.11500000000523869,1.064676616915423,7.0,avellaneda_stoikov,2.0
0.105,0.25999999995110556,0.3,3.0,0.07500000001164153,1.044776119402985,7.0,microstructure_adaptive,2.0
0.2,0.4300000000366708,0.3,5.0,0.15000000000873115,2.4477611940298507,8.0,naive_symmetric,2.0
0.175,0.17000000004190952,0.3,3.0,0.16499999999359716,1.0298507462686568,8.0,inventory_skew,2.0
0.085,0.4200000000128057,0.3,2.0,0.069999999992433,0.5970149253731343,8.0,avellaneda_stoikov,2.0
0.14,0.27000000003317837,0.3,3.0,0.10000000000582077,1.0099502487562189,8.0,microstructure_adaptive,2.0
0.175,0.389999999984866,0.3,3.0,0.07499999999708962,1.4825870646766168,9.0,naive_symmetric,2.0
0.16,0.5200000000186265,0.3,2.0,0.020000000004074536,0.527363184079602,9.0,inventory_skew,2.0
0.09,0.7400000000052387,0.3,2.0,0.01999999998952262,0.4577114427860697,9.0,avellaneda_stoikov,2.0
0.135,0.7400000000052387,0.3,2.0,0.029999999998835847,0.8009950248756219,9.0,microstructure_adaptive,2.0
0.14,0.02999999998428393,0.3,5.0,0.22499999999126885,2.08955223880597,10.0,naive_symmetric,2.0
0.14,0.12999999996100087,0.3,5.0,0.180000000007567,2.08955223880597,10.0,inventory_skew,2.0
0.065,0.19999999999708962,0.3,4.0,0.08000000000174623,0.9751243781094527,10.0,avellaneda_stoikov,2.0
0.125,0.04999999997380655,0.3,5.0,0.22000000000116415,2.0398009950248754,10.0,microstructure_adaptive,2.0
0.205,-0.5299999999842839,0.3,10.0,0.75,4.044776119402985,11.0,naive_symmetric,2.0
0.165,0.08000000001629815,0.3,4.0,0.18499999998311978,2.0248756218905473,11.0,inventory_skew,2.0
0.09,0.40999999998894054,0.3,3.0,0.08000000000174623,0.9950248756218906,11.0,avellaneda_stoikov,2.0
0.15,0.2699999999749707,0.3,3.0,0.08499999999185093,1.4477611940298507,11.0,microstructure_adaptive,2.0
0.16,0.12000000003899913,0.3,9.0,0.7349999999860302,4.208955223880597,12.0,naive_symmetric,2.0
0.13,0.3000000000174623,0.3,5.0,0.3099999999976717,2.4776119402985075,12.0,inventory_skew,2.0
0.035,0.19999999999708962,0.3,1.0,0.069999999992433,0.3880597014925373,12.0,avellaneda_stoikov,2.0
0.105,0.47000000000116415,0.3,4.0,0.23499999998603016,2.044776119402985,12.0,microstructure_adaptive,2.0
0.125,0.07000000000698492,0.3,5.0,0.20000000001164153,1.3880597014925373,13.0,naive_symmetric,2.0
0.105,0.08000000000174623,0.3,2.0,0.10500000001047738,0.7164179104477612,13.0,inventory_skew,2.0
0.05,0.23000000001047738,0.3,2.0,0.10499999999592546,0.8805970149253731,13.0,avellaneda_stoikov,2.0
0.085,0.2500000000145519,0.3,1.0,0.03999999999359716,0.38308457711442784,13.0,microstructure_adaptive,2.0
0.11,0.27999999999883585,0.3,3.0,0.055000000007566996,0.8905472636815921,14.0,naive_symmetric,2.0
0.095,0.23999999999068677,0.3,2.0,0.08500000000640284,0.7711442786069652,14.0,inventory_skew,2.0
0.035,0.23999999999068677,0.3,2.0,0.08000000000174623,0.8656716417910447,14.0,avellaneda_stoikov,2.0
0.085,0.319999999992433,0.3,2.0,0.03999999999359716,0.6368159203980099,14.0,microstructure_adaptive,2.0
0.15,0.22000000001571607,0.3,6.0,0.23500000000058208,2.582089552238806,15.0,naive_symmetric,2.0
0.125,0.2900000000081491,0.3,4.0,0.16000000000349246,2.1144278606965172,15.0,inventory_skew,2.0
0.045,0.3000000000174623,0.3,3.0,0.1200000000098953,0.7860696517412935,15.0,avellaneda_stoikov,2.0
0.11,0.29999999998835847,0.3,4.0,0.16000000000349246,1.9601990049751243,15.0,microstructure_adaptive,2.0
0.16,0.2800000000570435,0.3,2.0,0.09499999998661224,0.6069651741293532,16.0,naive_symmetric,2.0
0.15,0.4300000000221189,0.3,2.0,0.0650000000023283,0.6069651741293532,16.0,inventory_skew,2.0
0.05,0.3199999999778811,0.3,4.0,0.06500000001688022,0.8656716417910447,16.0,avellaneda_stoikov,2.0
0.135,0.6300000000046566,0.3,3.0,0.14999999999417923,0.9502487562189055,16.0,microstructure_adaptive,2.0
0.135,0.279999999969732,0.3,3.0,0.059999999997671694,1.0248756218905473,17.0,naive_symmetric,2.0
0.105,0.180000000007567,0.3,3.0,0.069999999992433,0.7960199004975125,17.0,inventory_skew,2.0
0.06,0.32000000003608875,0.3,2.0,0.08999999999650754,0.6666666666666666,17.0,avellaneda_stoikov,2.0
0.085,0.23999999997613486,0.3,2.0,0.059999999997671694,0.5472636815920398,17.0,microstructure_adaptive,2.0
0.16,0.15999999998894054,0.3,10.0,0.3600000000005821,6.218905472636816,18.0,naive_symmetric,2.0
0.14,0.10999999997147825,0.3,6.0,0.20000000001164153,2.6417910447761193,18.0,inventory_skew,2.0
0.045,0.0,0.3,3.0,0.14999999999417923,1.8109452736318408,18.0,avellaneda_stoikov,2.0
0.11,0.15999999997438863,0.3,5.0,0.21499999999650754,2.5771144278606966,18.0,microstructure_adaptive,2.0
0.155,-0.44000000004598405,0.3,5.0,0.5650000000314321,3.0497512437810945,19.0,naive_symmetric,2.0
0.14,0.08000000001629815,0.3,4.0,0.15499999999883585,1.7263681592039801,19.0,inventory_skew,2.0
0.04,0.180000000007567,0.3,2.0,0.08000000000174623,0.7263681592039801,19.0,avellaneda_stoikov,2.0
0.12,-0.02999999998428393,0.3,3.0,0.24499999998079147,1.756218905472637,19.0,microstructure_adaptive,2.0
0.13,0.17000000001280569,0.3,8.0,0.41000000000349246,3.7960199004975124,20.0,naive_symmetric,2.0
0.105,0.3099999999976717,0.3,5.0,0.2500000000145519,2.398009950248756,20.0,inventory_skew,2.0
0.035,-0.010000000009313226,0.3,5.0,0.28000000001338776,2.582089552238806,20.0,avellaneda_stoikov,2.0
0.085,0.3700000000098953,0.3,4.0,0.21500000001105946,2.1393034825870645,20.0,microstructure_adaptive,2.0
0.165,-0.46000000000640284,0.3,10.0,0.6349999999947613,4.7164179104477615,21.0,naive_symmetric,2.0
0.145,-0.2400000000197906,0.3,6.0,0.5650000000023283,2.442786069651741,21.0,inventory_skew,2.0
0.055,-0.20000000001164153,0.3,4.0,0.34500000001571607,1.6119402985074627,21.0,avellaneda_stoikov,2.0
0.12,-0.1300000000046566,0.3,5.0,0.46000000000640284,2.3034825870646767,21.0,microstructure_adaptive,2.0
0.135,0.5200000000040745,0.3,3.0,0.04000000000814907,1.6517412935323383,22.0,naive_symmetric,2.0
0.105,0.24999999998544808,0.3,2.0,0.05000000000291038,0.6567164179104478,22.0,inventory_skew,2.0
0.035,0.23999999999068677,0.3,1.0,0.05000000000291038,0.8109452736318408,22.0,avellaneda_stoikov,2.0
0.09,0.3399999999382999,0.3,2.0,0.05000000000291038,0.5870646766169154,22.0,microstructure_adaptive,2.0
0.165,-0.1200000000098953,0.3,5.0,0.35000000000582077,1.8109452736318408,23.0,naive_symmetric,2.0
0.155,0.01999999998952262,0.3,4.0,0.21500000001105946,1.2686567164179106,23.0,inventory_skew,2.0
0.065,0.17000000001280569,0.3,2.0,0.08999999999650754,0.7412935323383084,23.0,avellaneda_stoikov,2.0
0.13,0.10000000000582077,0.3,3.0,0.19999999999708962,1.1741293532338308,23.0,microstructure_adaptive,2.0
0.17,0.5699999999633292,0.3,4.0,0.10000000002037268,1.4029850746268657,24.0,naive_symmetric,2.0
0.15,0.529999999969732,0.3,3.0,0.05499999999301508,0.6318407960199005,24.0,inventory_skew,2.0
0.07,0.5100000000093132,0.3,3.0,0.069999999992433,1.0348258706467661,24.0,avellaneda_stoikov,2.0
0.12,0.47999999999592546,0.3,2.0,0.04000000000814907,0.44776119402985076,24.0,microstructure_adaptive,2.0
0.195,0.6099999999860302,0.3,3.0,0.04499999999825377,0.945273631840796,25.0,naive_symmetric,2.0
0.18,0.7500000000291038,0.3,4.0,0.059999999997671694,0.9353233830845771,25.0,inventory_skew,2.0
0.055,0.4100000000180444,0.3,2.0,0.10499999999592546,0.8109452736318408,25.0,avellaneda_stoikov,2.0
0.12,0.470000000030268,0.3,3.0,0.1849999999976717,1.243781094527363,25.0,microstructure_adaptive,2.0
0.18,-0.10000000002037268,0.3,11.0,0.9999999999854481,6.009950248756219,26.0,naive_symmetric,2.0
0.14,0.24999999997089617,0.3,5.0,0.2599999999947613,1.935323383084577,26.0,inventory_skew,2.0
0.08,0.4499999999679858,0.3,4.0,0.14999999999417923,1.0497512437810945,26.0,avellaneda_stoikov,2.0
0.145,0.21999999998661224,0.3,6.0,0.39999999999417923,2.7860696517412937,26.0,microstructure_adaptive,2.0
0.12,0.8100000000122236,0.3,6.0,0.4299999999930151,3.199004975124378,27.0,naive_symmetric,2.0
0.11,0.7100000000209548,0.3,5.0,0.3349999999918509,2.45771144278607,27.0,inventory_skew,2.0
0.065,0.7999999999883585,0.3,3.0,0.10000000000582077,1.4477611940298507,27.0,avellaneda_stoikov,2.0
0.105,0.6799999999930151,0.3,4.0,0.28999999999359716,1.9154228855721394,27.0,microstructure_adaptive,2.0
0.165,0.5500000000029104,0.3,10.0,0.33000000000174623,4.487562189054726,28.0,naive_symmetric,2.0
0.155,0.5500000000029104,0.3,7.0,0.180000000007567,2.601990049751244,28.0,inventory_skew,2.0
0.065,0.569999999992433,0.3,4.0,0.08999999999650754,1.4427860696517414,28.0,avellaneda_stoikov,2.0
0.135,0.6399999999994179,0.3,5.0,0.139999999984866,2.4228855721393034,28.0,microstructure_adaptive,2.0
0.195,-0.07000000000698492,0.3,10.0,0.5200000000040745,4.029850746268656,29.0,naive_symmetric,2.0
0.17,0.09999999997671694,0.3,5.0,0.19000000001688022,2.1940298507462686,29.0,inventory_skew,2.0
0.055,0.0,0.3,6.0,0.14000000001396984,1.0796019900497513,29.0,avellaneda_stoikov,2.0
0.145,0.21999999998661224,0.3,4.0,0.11500000000523869,1.5870646766169154,29.0,microstructure_adaptive,2.0
0.145,-0.1299999999901047,0.5,8.0,0.4399999999877764,3.144278606965174,0.0,naive_symmetric,2.0
0.155,0.060000000026775524,0.5,6.0,0.3349999999918509,3.099502487562189,0.0,inventory_skew,2.0
0.08,0.17000000001280569,0.5,3.0,0.19999999999708962,1.407960199004975,0.0,avellaneda_stoikov,2.0
0.135,0.11000000002968591,0.5,5.0,0.29499999998370185,3.0696517412935322,0.0,microstructure_adaptive,2.0
0.16,0.6199999999953434,0.5,8.0,0.35000000000582077,3.3034825870646767,1.0,naive_symmetric,2.0
0.155,0.46000000000640284,0.5,7.0,0.2449999999953434,2.189054726368159,1.0,inventory_skew,2.0
0.06,0.2900000000081491,0.5,3.0,0.2400000000052387,1.373134328358209,1.0,avellaneda_stoikov,2.0
0.115,0.47999999999592546,0.5,6.0,0.24500000002444722,2.054726368159204,1.0,microstructure_adaptive,2.0
0.16,-0.1900000000023283,0.5,6.0,0.3600000000005821,2.8059701492537314,2.0,naive_symmetric,2.0
0.15,0.0799999999726424,0.5,4.0,0.29499999999825377,1.900497512437811,2.0,inventory_skew,2.0
0.09,0.10999999995692633,0.5,4.0,0.16499999999359716,1.756218905472637,2.0,avellaneda_stoikov,2.0
0.13,0.20999999999185093,0.5,4.0,0.28500000000349246,1.7462686567164178,2.0,microstructure_adaptive,2.0
0.155,0.33999999999650754,0.5,4.0,0.15499999999883585,2.0696517412935322,3.0,naive_symmetric,2.0
0.14,0.35999999998603016,0.5,3.0,0.10500000001047738,1.208955223880597,3.0,inventory_skew,2.0
0.085,0.3099999999831198,0.5,3.0,0.09500000000116415,1.5970149253731343,3.0,avellaneda_stoikov,2.0
0.125,0.22999999998137355,0.5,6.0,0.19500000000698492,2.1144278606965172,3.0,microstructure_adaptive,2.0
0.135,0.08000000000174623,0.5,8.0,0.39999999999417923,4.014925373134329,4.0,naive_symmetric,2.0
0.12,0.1700000000273576,0.5,5.0,0.139999999984866,1.5820895522388059,4.0,inventory_skew,2.0
0.065,0.319999999992433,0.5,2.0,0.04000000000814907,0.7213930348258707,4.0,avellaneda_stoikov,2.0
0.105,0.3099999999831198,0.5,4.0,0.139999999984866,1.3482587064676617,4.0,microstructure_adaptive,2.0
0.135,-0.46000000002095476,0.5,10.0,0.5049999999901047,5.706467661691542,5.0,naive_symmetric,2.0
0.14,-0.09000000001105946,0.5,6.0,0.22000000000116415,3.0497512437810945,5.0,inventory_skew,2.0
0.065,0.22999999999592546,0.5,2.0,0.034999999988940544,0.5074626865671642,5.0,avellaneda_stoikov,2.0
0.115,0.010000000009313226,0.5,6.0,0.22499999999126885,2.900497512437811,5.0,microstructure_adaptive,2.0
0.16,-0.5499999999738066,0.5,7.0,0.6599999999743886,4.552238805970149,6.0,naive_symmetric,2.0
0.135,-0.04999999998835847,0.5,4.0,0.2599999999947613,1.626865671641791,6.0,inventory_skew,2.0
0.045,-0.22000000000116415,0.5,4.0,0.29499999999825377,1.6666666666666667,6.0,avellaneda_stoikov,2.0
0.13,-0.09999999997671694,0.5,5.0,0.3849999999947613,1.4527363184079602,6.0,microstructure_adaptive,2.0
0.14,0.28999999999359716,0.5,3.0,0.15500000001338776,1.0149253731343284,7.0,naive_symmetric,2.0
0.135,0.27999999999883585,0.5,3.0,0.14500000000407454,1.0099502487562189,7.0,inventory_skew,2.0
0.045,0.139999999984866,0.5,3.0,0.11500000000523869,0.9054726368159204,7.0,avellaneda_stoikov,2.0
0.11,0.27999999999883585,0.5,3.0,0.14500000000407454,0.9552238805970149,7.0,microstructure_adaptive,2.0
0.21,0.43000000005122274,0.5,6.0,0.22000000000116415,3.288557213930348,8.0,naive_symmetric,2.0
0.195,0.19000000007508788,0.5,5.0,0.17999999997846317,1.6766169154228856,8.0,inventory_skew,2.0
0.07,0.20000000004074536,0.5,2.0,0.13999999999941792,0.7661691542288557,8.0,avellaneda_stoikov,2.0
0.165,0.26000000005296897,0.5,3.0,0.16999999998370185,1.154228855721393,8.0,microstructure_adaptive,2.0
0.16,0.6499999999796273,0.5,3.0,0.0650000000023283,1.427860696517413,9.0,naive_symmetric,2.0
0.15,0.5899999999528518,0.5,2.0,0.03999999999359716,0.8059701492537313,9.0,inventory_skew,2.0
0.08,0.6600000000325963,0.5,2.0,0.029999999998835847,1,9.0,avellaneda_stoikov,2.0
0.125,0.5199999999749707,0.5,3.0,0.030000000013387762,0.8557213930348259,9.0,microstructure_adaptive,2.0
0.13,0.059999999997671694,0.5,5.0,0.27999999998428393,2.2935323383084576,10.0,naive_symmetric,2.0
0.135,0.07999999998719431,0.5,5.0,0.2450000000098953,2.3233830845771144,10.0,inventory_skew,2.0
0.075,0.22999999999592546,0.5,2.0,0.08499999999185093,0.7064676616915423,10.0,avellaneda_stoikov,2.0
0.115,-0.08000000001629815,0.5,6.0,0.3600000000005821,2.8606965174129355,10.0,microstructure_adaptive,2.0
0.22,-0.7199999999866122,0.5,11.0,0.8899999999994179,4.522388059701493,11.0,naive_symmetric,2.0
0.19,-0.08999999998195563,0.5,6.0,0.3600000000005821,2.716417910447761,11.0,inventory_skew,2.0
0.09,0.0799999999726424,0.5,3.0,0.15500000001338776,1.5771144278606966,11.0,avellaneda_stoikov,2.0
0.18,0.209999999977299,0.5,4.0,0.1349999999947613,1.8308457711442787,11.0,microstructure_adaptive,2.0
0.16,0.33000000003085006,0.5,5.0,0.27999999998428393,1.945273631840796,12.0,naive_symmetric,2.0
0.14,0.46000000000640284,0.5,4.0,0.21499999998195563,2.109452736318408,12.0,inventory_skew,2.0
0.035,0.1899999999877764,0.5,2.0,0.09999999999126885,0.7114427860696517,12.0,avellaneda_stoikov,2.0
0.13,0.6000000000203727,0.5,5.0,0.23499999998603016,2.3233830845771144,12.0,microstructure_adaptive,2.0
0.15,0.3100000000267755,0.5,5.0,0.20000000001164153,2.174129353233831,13.0,naive_symmetric,2.0
0.12,0.14000000004307367,0.5,3.0,0.08000000000174623,0.8507462686567164,13.0,inventory_skew,2.0
0.045,0.21999999998661224,0.5,2.0,0.10499999999592546,0.7562189054726368,13.0,avellaneda_stoikov,2.0
0.09,0.16999999999825377,0.5,2.0,0.125,0.8308457711442786,13.0,microstructure_adaptive,2.0
0.135,0.2799999999551801,0.5,3.0,0.08999999999650754,1.2537313432835822,14.0,naive_symmetric,2.0
0.115,0.22999999995226972,0.5,2.0,0.06000000001222361,0.681592039800995,14.0,inventory_skew,2.0
0.03,0.16999999999825377,0.5,3.0,0.14499999998952262,0.9950248756218906,14.0,avellaneda_stoikov,2.0
0.1,0.290000000022701,0.5,3.0,0.08500000000640284,1.154228855721393,14.0,microstructure_adaptive,2.0
0.155,0.1899999999877764,0.5,6.0,0.2900000000081491,2.7661691542288556,15.0,naive_symmetric,2.0
0.13,0.23000000001047738,0.5,5.0,0.18499999998311978,2.2039800995024876,15.0,inventory_skew,2.0
0.05,0.29999999998835847,0.5,3.0,0.08999999999650754,0.681592039800995,15.0,avellaneda_stoikov,2.0
0.12,0.27000000003317837,0.5,4.0,0.13999999999941792,1.8308457711442787,15.0,microstructure_adaptive,2.0
0.18,-0.6699999999691499,0.5,7.0,1.029999999984284,3.611940298507463,16.0,naive_symmetric,2.0
0.145,0.2400000000052387,0.5,2.0,0.07000000000698492,0.5522388059701493,16.0,inventory_skew,2.0
0.065,0.46999999998661224,0.5,3.0,0.029999999998835847,0.900497512437811,16.0,avellaneda_stoikov,2.0
0.125,0.47999999996682163,0.5,2.0,0.059999999997671694,0.4975124378109453,16.0,microstructure_adaptive,2.0
0.16,0.35999999995692633,0.5,7.0,0.27000000001862645,4.014925373134329,17.0,naive_symmetric,2.0
0.135,0.23999999996158294,0.5,4.0,0.059999999997671694,1.1393034825870647,17.0,inventory_skew,2.0
0.05,0.2599999999947613,0.5,2.0,0.08999999999650754,0.5124378109452736,17.0,avellaneda_stoikov,2.0
0.095,0.24999999995634425,0.5,3.0,0.0650000000023283,0.8507462686567164,17.0,microstructure_adaptive,2.0
0.155,0.16999999999825377,0.5,6.0,0.15500000001338776,2.781094527363184,18.0,naive_symmetric,2.0
0.135,0.1399999999703141,0.5,3.0,0.09999999999126885,1.5323383084577114,18.0,inventory_skew,2.0
0.055,0.1299999999901047,0.5,2.0,0.09999999999126885,1.1393034825870647,18.0,avellaneda_stoikov,2.0
0.125,0.24999999997089617,0.5,3.0,0.09999999999126885,1.3383084577114428,18.0,microstructure_adaptive,2.0
0.155,-0.7000000000116415,0.5,7.0,0.75,3.288557213930348,19.0,naive_symmetric,2.0
0.14,-0.1899999999877764,0.5,4.0,0.28999999997904524,1.9651741293532339,19.0,inventory_skew,2.0
0.055,-0.08000000000174623,0.5,3.0,0.08999999999650754,1.0199004975124377,19.0,avellaneda_stoikov,2.0
0.105,-0.4900000000197906,0.5,6.0,0.5350000000034925,2.4676616915422884,19.0,microstructure_adaptive,2.0
0.12,-0.029999999998835847,0.5,10.0,0.7149999999965075,6.253731343283582,20.0,naive_symmetric,2.0
0.11,0.08000000004540198,0.5,8.0,0.46499999999650754,4.661691542288557,20.0,inventory_skew,2.0
0.055,0.15000000000873115,0.5,4.0,0.20999999999185093,2.2388059701492535,20.0,avellaneda_stoikov,2.0
0.1,0.1600000000471482,0.5,6.0,0.39500000000407454,3.616915422885572,20.0,microstructure_adaptive,2.0
0.15,-0.9700000000157161,0.5,11.0,1.0250000000087311,5.990049751243781,21.0,naive_symmetric,2.0
0.15,-0.7100000000209548,0.5,9.0,0.8450000000011642,4.402985074626866,21.0,inventory_skew,2.0
0.05,-0.25,0.5,5.0,0.34500000001571607,1.6766169154228856,21.0,avellaneda_stoikov,2.0
0.12,-0.6300000000192085,0.5,7.0,0.8250000000116415,3.4527363184079602,21.0,microstructure_adaptive,2.0
0.14,0.6100000000005821,0.5,5.0,0.08000000000174623,2.0248756218905473,22.0,naive_symmetric,2.0
0.115,0.35000000000582077,0.5,3.0,0.08499999999185093,1.3333333333333333,22.0,inventory_skew,2.0
0.04,0.18999999997322448,0.5,2.0,0.05000000000291038,0.7761194029850746,22.0,avellaneda_stoikov,2.0
0.09,0.3199999999633292,0.5,2.0,0.05000000000291038,0.7412935323383084,22.0,microstructure_adaptive,2.0
0.135,-0.030000000027939677,0.5,4.0,0.28999999999359716,1.472636815920398,23.0,naive_symmetric,2.0
0.135,0.019999999974970706,0.5,4.0,0.27999999998428393,1.472636815920398,23.0,inventory_skew,2.0
0.09,0.17999999997846317,0.5,3.0,0.180000000007567,1.2338308457711442,23.0,avellaneda_stoikov,2.0
0.115,0.0799999999726424,0.5,3.0,0.19500000000698492,1.2238805970149254,23.0,microstructure_adaptive,2.0
0.175,0.4899999999906868,0.5,3.0,0.05499999999301508,0.7711442786069652,24.0,naive_symmetric,2.0
0.16,0.46000000002095476,0.5,3.0,0.08500000000640284,0.7711442786069652,24.0,inventory_skew,2.0
0.08,0.6400000000139698,0.5,3.0,0.08000000000174623,0.5323383084577115,24.0,avellaneda_stoikov,2.0
0.13,0.6000000000058208,0.5,2.0,0.045000000012805685,0.8507462686567164,24.0,microstructure_adaptive,2.0
0.17,0.34000000002561137,0.5,4.0,0.14999999999417923,1.3582089552238805,25.0,naive_symmetric,2.0
0.16,0.4400000000168802,0.5,2.0,0.1349999999947613,0.9601990049751243,25.0,inventory_skew,2.0
0.065,0.2599999999802094,0.5,3.0,0.14999999999417923,1.099502487562189,25.0,avellaneda_stoikov,2.0
0.145,0.6799999999930151,0.5,4.0,0.059999999997671694,0.9054726368159204,25.0,microstructure_adaptive,2.0
0.2,0.16999999996914994,0.5,11.0,0.5750000000116415,4.9502487562189055,26.0,naive_symmetric,2.0
0.165,0.23999999997613486,0.5,5.0,0.13500000000931323,1.3134328358208955,26.0,inventory_skew,2.0
0.1,0.6099999999860302,0.5,4.0,0.0650000000023283,0.8258706467661692,26.0,avellaneda_stoikov,2.0
0.145,0.36999999995168764,0.5,4.0,0.16499999999359716,1.4029850746268657,26.0,microstructure_adaptive,2.0
0.13,0.41999999998370185,0.5,3.0,0.1850000000122236,1.1144278606965174,27.0,naive_symmetric,2.0
0.12,0.2699999999895226,0.5,3.0,0.16500000000814907,1,27.0,inventory_skew,2.0
0.08,0.6899999999877764,0.5,3.0,0.10000000000582077,1.208955223880597,27.0,avellaneda_stoikov,2.0
0.11,0.1999999999825377,0.5,2.0,0.09499999998661224,0.9203980099502488,27.0,microstructure_adaptive,2.0
0.165,0.5399999999935972,0.5,8.0,0.25,3.2587064676616917,28.0,naive_symmetric,2.0
0.14,0.4399999999732245,0.5,6.0,0.11999999999534339,2.2935323383084576,28.0,inventory_skew,2.0
0.07,0.6299999999901047,0.5,5.0,0.08999999999650754,1.5223880597014925,28.0,avellaneda_stoikov,2.0
0.145,0.5700000000069849,0.5,4.0,0.10000000000582077,1.691542288557214,28.0,microstructure_adaptive,2.0
0.19,-0.17999999999301508,0.5,11.0,0.5549999999784632,3.900497512437811,29.0,naive_symmetric,2.0
0.155,-0.12000000002444722,0.5,6.0,0.22500000002037268,1.900497512437811,29.0,inventory_skew,2.0
0.07,0.059999999997671694,0.5,5.0,0.09500000000116415,1.2189054726368158,29.0,avellaneda_stoikov,2.0
0.145,0.009999999980209395,0.5,6.0,0.21000000000640284,1.855721393034826,29.0,microstructure_adaptive,2.0
0.13,0.7000000000261934,0.0,5.0,0.8999999999941792,2.7512437810945274,0.0,naive_symmetric,5.0
0.105,0.5000000000145519,0.0,2.0,0.3600000000005821,1.4179104477611941,0.0,inventory_skew,5.0
0.01,0.029999999998835847,0.0,0.0,0.0,0,0.0,avellaneda_stoikov,5.0
0.075,0.5299999999842839,0.0,2.0,0.3600000000005821,1.099502487562189,0.0,microstructure_adaptive,5.0
0.11,0.22000000000116415,0.0,3.0,0.5299999999842839,1.3134328358208955,1.0,naive_symmetric,5.0
0.11,0.27999999999883585,0.0,3.0,0.5199999999895226,1.3134328358208955,1.0,inventory_skew,5.0
0.01,0.0,0.0,1.0,0.3100000000122236,0.9751243781094527,1.0,avellaneda_stoikov,5.0
0.085,0.16000000001804437,0.0,4.0,0.8099999999976717,2.1194029850746268,1.0,microstructure_adaptive,5.0
0.13,0.9099999999889405,0.0,2.0,0.17499999998835847,0.8507462686567164,2.0,naive_symmetric,5.0
0.115,0.6999999999825377,0.0,3.0,0.3150000000023283,1.4975124378109452,2.0,inventory_skew,5.0
0.02,0.11999999999534339,0.0,3.0,0.034999999988940544,0.08955223880597014,2.0,avellaneda_stoikov,5.0
0.105,0.9299999999784632,0.0,3.0,0.16499999999359716,1.2786069651741294,2.0,microstructure_adaptive,5.0
0.135,0.2599999999802094,0.0,4.0,0.33000000001629815,1.3582089552238805,3.0,naive_symmetric,5.0
0.115,0.49999999997089617,0.0,3.0,0.3000000000029104,1.3980099502487562,3.0,inventory_skew,5.0
0.015,0.059999999997671694,0.0,1.0,0.059999999997671694,0.09950248756218906,3.0,avellaneda_stoikov,5.0
